post_content,hashtags,user_mentions,datetime,sentiment_scores,sentiment,topic
Thank you PM @AlboMP and Hon @andrewjgiles for understanding the importance of clearing huge backlog of visa applications. We hope the gov will expedite SC887 visa to help us - skilled workers feel certain in AU.,,"@AlboMP, @andrewjgiles",2022-06-20T06:16:42.000Z,0.9186,positive,visa application
Thank you PM @AlboMP and Hon @andrewjgiles for understanding the importance of clearing huge backlog of visa applications. We hope the gov will expedite SC887 visa to help us - skilled workers feel certain in AU.,,"@AlboMP, @andrewjgiles",2022-06-20T06:16:42.000Z,0.9186,positive,visa application
Thank you PM @AlboMP and Hon @andrewjgiles for understanding the importance of clearing huge backlog of visa applications. We hope the gov will expedite SC887 visa to help us - skilled workers feel certain in AU.,,"@AlboMP, @andrewjgiles",2022-06-20T06:16:42.000Z,0.9186,positive,employment
When are we actually going to get the decision? 90-95% people have already had their 485visas expired. We have been hearing that soon there will be announcement but how soon? 20 months have already gone.,,"@AlexHawkeMP, @tomwconnell, @NickMcKim, @SBSPunjabi, @JulianHillMP, @abcnews, @smh",2021-11-21T06:22:42.000Z,0.0,neutral,
"""This new revised direction makes crystal clear that the government expects the protection of the Australian community be given greater weight in visa decisions,"" he said. #9News",9Newshttps://nine.social/Jzs,,2024-06-07T06:00:02.000Z,0.6249,neutral,culture
"""This new revised direction makes crystal clear that the government expects the protection of the Australian community be given greater weight in visa decisions,"" he said. #9News",9Newshttps://nine.social/Jzs,,2024-06-07T06:00:02.000Z,0.6249,neutral,visa policy
"Australia has introduced significant changes to its visa programs, ensuring easier pathways for CANZUK citizens to consider Australia as a career destination.","CANZUK, auspol, immigration, visas",,2024-01-05T18:44:00.000Z,0.6908,positive,significant changes
"Australia has introduced significant changes to its visa programs, ensuring easier pathways for CANZUK citizens to consider Australia as a career destination.","CANZUK, auspol, immigration, visas",,2024-01-05T18:44:00.000Z,0.6908,positive,visa policy
"Australia has introduced significant changes to its visa programs, ensuring easier pathways for CANZUK citizens to consider Australia as a career destination.","CANZUK, auspol, immigration, visas",,2024-01-05T18:44:00.000Z,0.6908,positive,international relations
"Australia has introduced significant changes to its visa programs, ensuring easier pathways for CANZUK citizens to consider Australia as a career destination.","CANZUK, auspol, immigration, visas",,2024-01-05T18:44:00.000Z,0.6908,positive,employment
PM then advised he would turn Novak back if there was an issue with the visa. The same visa that was approved on his departure and that @TennisAustralia confirmed it has been approved at state level and Novak would be allowed entry into Australia with....,,@TennisAustralia,2022-01-07T00:36:30.000Z,0.6808,neutral,visa application
"Alex Hawke has not yet made a decision on Djokovic's visa and PM Scott Morrison will not make any announcements on an outcome at this press conference, which is a standard post-national cabinet update @theageAustralia news LIVE:",,@theageAustralia,2022-01-13T05:02:58.000Z,0.0,neutral,key individuals
"Alex Hawke has not yet made a decision on Djokovic's visa and PM Scott Morrison will not make any announcements on an outcome at this press conference, which is a standard post-national cabinet update @theageAustralia news LIVE:",,@theageAustralia,2022-01-13T05:02:58.000Z,0.0,neutral,key events
"Alex Hawke has not yet made a decision on Djokovic's visa and PM Scott Morrison will not make any announcements on an outcome at this press conference, which is a standard post-national cabinet update @theageAustralia news LIVE:",,@theageAustralia,2022-01-13T05:02:58.000Z,0.0,neutral,pm key individuals
"Alex Hawke has not yet made a decision on Djokovic's visa and PM Scott Morrison will not make any announcements on an outcome at this press conference, which is a standard post-national cabinet update @theageAustralia news LIVE:",,@theageAustralia,2022-01-13T05:02:58.000Z,0.0,neutral,news
"Alex Hawke has not yet made a decision on Djokovic's visa and PM Scott Morrison will not make any announcements on an outcome at this press conference, which is a standard post-national cabinet update @theageAustralia news LIVE:",,@theageAustralia,2022-01-13T05:02:58.000Z,0.0,neutral,news
"Alex Hawke has not yet made a decision on Djokovic's visa and PM Scott Morrison will not make any announcements on an outcome at this press conference, which is a standard post-national cabinet update @theageAustralia news LIVE:",,@theageAustralia,2022-01-13T05:02:58.000Z,0.0,neutral,news
"Hey Tom, thank you so much for your help.Is it only for people who have already expired or for everyone stuck after 1st feb 2020 because some people still have few days of visa left, what about them?",,,2021-11-24T05:34:10.000Z,0.128,neutral,general information
"Hey Tom, thank you so much for your help.Is it only for people who have already expired or for everyone stuck after 1st feb 2020 because some people still have few days of visa left, what about them?",,,2021-11-24T05:34:10.000Z,0.128,neutral,key events
Good to see things getting back on track but we still do not have any clarity. We have been patiently waiting for last 19 months but this wait is literally killing us. Many have already had their visas expired. @AlexHawkeMP Honorable Minister plz extend 485visas @tomwconnell,,"@AlexHawkeMP, @tomwconnell",2021-10-24T07:32:04.000Z,-0.1991,negative,key individuals plz
Good to see things getting back on track but we still do not have any clarity. We have been patiently waiting for last 19 months but this wait is literally killing us. Many have already had their visas expired. @AlexHawkeMP Honorable Minister plz extend 485visas @tomwconnell,,"@AlexHawkeMP, @tomwconnell",2021-10-24T07:32:04.000Z,-0.1991,negative,graduate visa
We never thought it would be dragged for 18 months and it is still going on. Most of the people have already got their visas expired and many are watching them tick down through no fault of their own. Atleast give us an answer and extend our 485visas,,"@AlexHawkeMP, @JulianHillMP",2021-09-14T10:22:00.000Z,0.4133,neutral,general information
Great news for skilled workers! The Australian government extends visa flexibility as part of their Migration Program planning levels. Enhance your career opportunities in Australia. Learn more in the video:,,,2024-06-30T05:55:39.000Z,0.8718,positive,great news
Great news for skilled workers! The Australian government extends visa flexibility as part of their Migration Program planning levels. Enhance your career opportunities in Australia. Learn more in the video:,,,2024-06-30T05:55:39.000Z,0.8718,positive,employment
Great news for skilled workers! The Australian government extends visa flexibility as part of their Migration Program planning levels. Enhance your career opportunities in Australia. Learn more in the video:,,,2024-06-30T05:55:39.000Z,0.8718,positive,australian government
Great news for skilled workers! The Australian government extends visa flexibility as part of their Migration Program planning levels. Enhance your career opportunities in Australia. Learn more in the video:,,,2024-06-30T05:55:39.000Z,0.8718,positive,visa policy
Great news for skilled workers! The Australian government extends visa flexibility as part of their Migration Program planning levels. Enhance your career opportunities in Australia. Learn more in the video:,,,2024-06-30T05:55:39.000Z,0.8718,positive,migration policy
Great news for skilled workers! The Australian government extends visa flexibility as part of their Migration Program planning levels. Enhance your career opportunities in Australia. Learn more in the video:,,,2024-06-30T05:55:39.000Z,0.8718,positive,employment
"Atleast address our situation atleast, Do we just keep on waiting? how long do we wait for? If provisions were made for new 485visa holders then why is it so hard to bring some change for existing 485visa holders? Plz extend our 485visas",,"@AlexHawkeMP, @tomwconnell, @NickMcKim",2021-08-24T10:03:54.000Z,0.1714,neutral,general information
"Atleast address our situation atleast, Do we just keep on waiting? how long do we wait for? If provisions were made for new 485visa holders then why is it so hard to bring some change for existing 485visa holders? Plz extend our 485visas",,"@AlexHawkeMP, @tomwconnell, @NickMcKim",2021-08-24T10:03:54.000Z,0.1714,neutral,general information
"Atleast address our situation atleast, Do we just keep on waiting? how long do we wait for? If provisions were made for new 485visa holders then why is it so hard to bring some change for existing 485visa holders? Plz extend our 485visas",,"@AlexHawkeMP, @tomwconnell, @NickMcKim",2021-08-24T10:03:54.000Z,0.1714,neutral,graduate visa
"Atleast address our situation atleast, Do we just keep on waiting? how long do we wait for? If provisions were made for new 485visa holders then why is it so hard to bring some change for existing 485visa holders? Plz extend our 485visas",,"@AlexHawkeMP, @tomwconnell, @NickMcKim",2021-08-24T10:03:54.000Z,0.1714,neutral,graduate visa
"There will be 3-5 year multiple entry visas added for tourists and business people, up from the current 1 year.Effectively as long as they are not in Australia for more than 3 months at a time, they can come and go as they please.Stays may be longer under this agreement, I",,,2023-11-08T01:28:19.000Z,0.5789,neutral,visa application
"There will be 3-5 year multiple entry visas added for tourists and business people, up from the current 1 year.Effectively as long as they are not in Australia for more than 3 months at a time, they can come and go as they please.Stays may be longer under this agreement, I",,,2023-11-08T01:28:19.000Z,0.5789,neutral,visa application
"There will be 3-5 year multiple entry visas added for tourists and business people, up from the current 1 year.Effectively as long as they are not in Australia for more than 3 months at a time, they can come and go as they please.Stays may be longer under this agreement, I",,,2023-11-08T01:28:19.000Z,0.5789,neutral,international relations
"To a degree, potentially.It wasnt an especially large contributor.Between 2012 and 2022, only a bit over 2,000 visas of this type were issued.That being said I dont have figures on hand for what Albo may have ramped approvals up to for 2023.",,,2024-05-01T12:18:50.000Z,0.4939,neutral,migration policy
"Our asksDo Visa Stamping inside the USAAuto-process i485EAD, no manual interventionCharlieOpp must Move the Final Action Date by 2yr Reuse previous Bio-metricRemove Interview requirement #StopAsianHate",StopAsianHate,"@USCIS, @TravelGov, @PressSec, @UrJaddou@SecMayorkas, @VP, @POTUS",2021-06-01T17:11:25.000Z,-0.296,negative,visa application
